ImageId,sar,segm,rotation,x,y,fold
20190822160239_20190822160529_tile_3880,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822160239_20190822160529_tile_3880.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822160239_20190822160529_tile_3880.tif,1.0,591847.7575159364,5750013.491865809,0
20190804113605_20190804113825_tile_9015,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804113605_20190804113825_tile_9015.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804113605_20190804113825_tile_9015.tif,0.0,595750.0443399579,5747555.641635486,9
20190804130422_20190804130643_tile_3167,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804130422_20190804130643_tile_3167.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804130422_20190804130643_tile_3167.tif,0.0,592621.2226951118,5748642.889221614,2
20190823082145_20190823082444_tile_7815,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823082145_20190823082444_tile_7815.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823082145_20190823082444_tile_7815.tif,0.0,594258.125893062,5748019.861807392,5
20190823141628_20190823141922_tile_8733,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823141628_20190823141922_tile_8733.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823141628_20190823141922_tile_8733.tif,0.0,593766.2967099007,5747482.753046992,4
20190822154325_20190822154559_tile_9325,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822154325_20190822154559_tile_9325.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822154325_20190822154559_tile_9325.tif,0.0,592667.8613485134,5749709.444628449,2
20190823091635_20190823091951_tile_8785,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823091635_20190823091951_tile_8785.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823091635_20190823091951_tile_8785.tif,1.0,593147.3493308123,5750503.293671951,3
20190823125732_20190823130048_tile_1931,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125732_20190823130048_tile_1931.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125732_20190823130048_tile_1931.tif,0.0,595770.3603063012,5748009.514893229,9
20190822153931_20190822154218_tile_4589,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822153931_20190822154218_tile_4589.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822153931_20190822154218_tile_4589.tif,1.0,592175.4149190326,5752590.984551485,1
20190823070415_20190823070716_tile_6358,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070415_20190823070716_tile_6358.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070415_20190823070716_tile_6358.tif,0.0,593552.0606709005,5747102.310106118,4
20190822091156_20190822091502_tile_105,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822091156_20190822091502_tile_105.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822091156_20190822091502_tile_105.tif,1.0,592212.5475171652,5753176.094311519,1
20190822145832_20190822150114_tile_9611,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822145832_20190822150114_tile_9611.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822145832_20190822150114_tile_9611.tif,1.0,595901.8632786074,5749925.219164598,9
20190822082538_20190822082826_tile_4159,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822082538_20190822082826_tile_4159.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822082538_20190822082826_tile_4159.tif,0.0,594225.5130894836,5748108.287014647,5
20190822073746_20190822074042_tile_5388,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822073746_20190822074042_tile_5388.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822073746_20190822074042_tile_5388.tif,1.0,595022.4981446954,5752182.036411715,7
20190823151559_20190823151919_tile_5609,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823151559_20190823151919_tile_5609.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823151559_20190823151919_tile_5609.tif,0.0,595276.7853630955,5746933.123412529,8
20190804123547_20190804123823_tile_6151,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804123547_20190804123823_tile_6151.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804123547_20190804123823_tile_6151.tif,1.0,592745.6012208168,5750427.448794144,2
20190822095638_20190822095937_tile_7439,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822095638_20190822095937_tile_7439.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822095638_20190822095937_tile_7439.tif,0.0,595630.2725312293,5748641.4817079455,8
20190804113009_20190804113242_tile_4797,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804113009_20190804113242_tile_4797.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804113009_20190804113242_tile_4797.tif,1.0,592284.4236182367,5750439.86555052,1
20190823153025_20190823153316_tile_5085,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823153025_20190823153316_tile_5085.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823153025_20190823153316_tile_5085.tif,1.0,595341.2801554054,5751070.655580527,8
20190823155824_20190823160121_tile_4547,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823155824_20190823160121_tile_4547.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823155824_20190823160121_tile_4547.tif,0.0,595175.5982163684,5749090.027758648,7
20190823161806_20190823162129_tile_2748,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823161806_20190823162129_tile_2748.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823161806_20190823162129_tile_2748.tif,0.0,596078.3434368323,5745937.699815576,9
20190823135139_20190823135448_tile_1435,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823135139_20190823135448_tile_1435.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823135139_20190823135448_tile_1435.tif,0.0,595242.147905887,5746382.666110278,7
20190804111224_20190804111453_tile_8695,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804111224_20190804111453_tile_8695.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804111224_20190804111453_tile_8695.tif,1.0,595918.6201042183,5749872.4045529,9
20190804133131_20190804133356_tile_773,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804133131_20190804133356_tile_773.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804133131_20190804133356_tile_773.tif,0.0,592839.4166439892,5749704.203756774,2
20190822142017_20190822142316_tile_9279,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822142017_20190822142316_tile_9279.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822142017_20190822142316_tile_9279.tif,1.0,594104.5112345282,5751491.985370361,5
20190823094552_20190823094850_tile_10591,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823094552_20190823094850_tile_10591.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823094552_20190823094850_tile_10591.tif,0.0,593142.4384912341,5748541.05865839,3
20190823135623_20190823135909_tile_1103,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823135623_20190823135909_tile_1103.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823135623_20190823135909_tile_1103.tif,1.0,593127.4942963496,5750004.251030826,3
20190823084056_20190823084400_tile_3456,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823084056_20190823084400_tile_3456.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823084056_20190823084400_tile_3456.tif,0.0,595159.614901878,5748641.947373634,7
20190823131240_20190823131533_tile_7533,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131240_20190823131533_tile_7533.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131240_20190823131533_tile_7533.tif,1.0,591760.8220465826,5752229.380498092,0
20190822135802_20190822140055_tile_1767,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822135802_20190822140055_tile_1767.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822135802_20190822140055_tile_1767.tif,0.0,595520.2919143771,5748107.4158721585,8
20190822160239_20190822160529_tile_3885,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822160239_20190822160529_tile_3885.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822160239_20190822160529_tile_3885.tif,1.0,593197.7575159364,5750463.491865809,3
20190823141628_20190823141922_tile_8732,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823141628_20190823141922_tile_8732.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823141628_20190823141922_tile_8732.tif,0.0,593316.2967099007,5747032.753046992,3
20190822102956_20190822103254_tile_4101,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822102956_20190822103254_tile_4101.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822102956_20190822103254_tile_4101.tif,0.0,593111.3086521996,5746471.774072945,3
20190823152057_20190823152354_tile_1275,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823152057_20190823152354_tile_1275.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823152057_20190823152354_tile_1275.tif,1.0,596247.9022306538,5750563.145677294,9
20190823125228_20190823125530_tile_8571,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125228_20190823125530_tile_8571.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125228_20190823125530_tile_8571.tif,1.0,592780.7817799583,5751077.37492825,2
20190804123018_20190804123239_tile_3012,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804123018_20190804123239_tile_3012.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804123018_20190804123239_tile_3012.tif,0.0,593580.8627857864,5746561.340158251,4
20190822091156_20190822091502_tile_119,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822091156_20190822091502_tile_119.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822091156_20190822091502_tile_119.tif,1.0,595362.5475171652,5753176.094311519,8
20190822073746_20190822074042_tile_5377,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822073746_20190822074042_tile_5377.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822073746_20190822074042_tile_5377.tif,1.0,592772.4981446954,5752632.036411715,2
20190823153025_20190823153316_tile_5088,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823153025_20190823153316_tile_5088.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823153025_20190823153316_tile_5088.tif,1.0,595791.2801554054,5750620.655580527,9
20190823152527_20190823152847_tile_5806,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823152527_20190823152847_tile_5806.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823152527_20190823152847_tile_5806.tif,0.0,592104.1405808108,5747021.821132653,1
20190804115211_20190804115445_tile_8025,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804115211_20190804115445_tile_8025.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804115211_20190804115445_tile_8025.tif,1.0,592400.0532767628,5751525.099929477,1
20190804111224_20190804111453_tile_8689,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804111224_20190804111453_tile_8689.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804111224_20190804111453_tile_8689.tif,1.0,594568.6201042183,5749872.4045529,6
20190804142736_20190804142950_tile_1164,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804142736_20190804142950_tile_1164.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804142736_20190804142950_tile_1164.tif,0.0,595925.0518914692,5748710.337718327,9
20190823080230_20190823080526_tile_1978,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823080230_20190823080526_tile_1978.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823080230_20190823080526_tile_1978.tif,0.0,593725.9790793853,5746481.660049429,4
20190822070143_20190822070439_tile_7119,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822070143_20190822070439_tile_7119.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822070143_20190822070439_tile_7119.tif,1.0,595907.6632355031,5750408.808915532,9
20190822071501_20190822071737_tile_6717,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822071501_20190822071737_tile_6717.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822071501_20190822071737_tile_6717.tif,0.0,593217.4497733429,5748099.503763583,3
20190822155125_20190822155355_tile_7376,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822155125_20190822155355_tile_7376.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822155125_20190822155355_tile_7376.tif,0.0,593651.692598182,5746016.199960947,4
20190822150641_20190822150929_tile_9974,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822150641_20190822150929_tile_9974.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822150641_20190822150929_tile_9974.tif,1.0,592370.4801140315,5750014.841615633,1
20190823094036_20190823094408_tile_10257,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823094036_20190823094408_tile_10257.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823094036_20190823094408_tile_10257.tif,1.0,593477.4334648027,5751601.807012355,4
20190823151153_20190823151440_tile_6043,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823151153_20190823151440_tile_6043.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823151153_20190823151440_tile_6043.tif,1.0,592798.5213757235,5750022.902043145,2
20190822093552_20190822093843_tile_9649,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822093552_20190822093843_tile_9649.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822093552_20190822093843_tile_9649.tif,0.0,593003.4777529179,5747571.6211666195,3
20190823085011_20190823085317_tile_6940,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823085011_20190823085317_tile_6940.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823085011_20190823085317_tile_6940.tif,0.0,592446.6979618322,5749181.995476205,1
20190822153931_20190822154218_tile_4604,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822153931_20190822154218_tile_4604.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822153931_20190822154218_tile_4604.tif,1.0,595325.4149190326,5752140.984551485,8
20190823083559_20190823083940_tile_5926,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823083559_20190823083940_tile_5926.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823083559_20190823083940_tile_5926.tif,1.0,591911.9563080214,5751700.806983459,0
20190823153502_20190823153756_tile_3832,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823153502_20190823153756_tile_3832.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823153502_20190823153756_tile_3832.tif,0.0,593508.1775064375,5747567.858086596,4
20190822133830_20190822134118_tile_3771,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822133830_20190822134118_tile_3771.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822133830_20190822134118_tile_3771.tif,0.0,592257.5803978583,5747022.096120116,1
20190823161251_20190823161546_tile_8313,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823161251_20190823161546_tile_8313.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823161251_20190823161546_tile_8313.tif,1.0,595891.2865158962,5753192.321937261,9
20190804135332_20190804135556_tile_7169,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804135332_20190804135556_tile_7169.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804135332_20190804135556_tile_7169.tif,0.0,595274.5666997806,5747555.922295409,8
20190823152527_20190823152847_tile_5805,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823152527_20190823152847_tile_5805.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823152527_20190823152847_tile_5805.tif,0.0,592104.1405808108,5747471.821132653,1
20190822071924_20190822072224_tile_8636,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822071924_20190822072224_tile_8636.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822071924_20190822072224_tile_8636.tif,1.0,594345.0865250882,5751105.932681431,5
20190822070143_20190822070439_tile_7103,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822070143_20190822070439_tile_7103.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822070143_20190822070439_tile_7103.tif,1.0,592307.6632355031,5750408.808915532,1
20190822085638_20190822085935_tile_10660,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822085638_20190822085935_tile_10660.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822085638_20190822085935_tile_10660.tif,1.0,595657.6603005428,5752169.429028732,8
20190823145306_20190823145612_tile_7223,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823145306_20190823145612_tile_7223.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823145306_20190823145612_tile_7223.tif,0.0,595547.702871127,5749635.269452614,8
20190823133754_20190823134101_tile_277,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823133754_20190823134101_tile_277.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823133754_20190823134101_tile_277.tif,0.0,593093.7043297079,5749629.668666178,3
20190822085638_20190822085935_tile_10659,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822085638_20190822085935_tile_10659.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822085638_20190822085935_tile_10659.tif,1.0,595657.6603005428,5752619.429028732,8
20190822155902_20190822160145_tile_878,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822155902_20190822160145_tile_878.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822155902_20190822160145_tile_878.tif,0.0,592424.2742414603,5746578.248999014,1
20190823100116_20190823100432_tile_2374,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823100116_20190823100432_tile_2374.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823100116_20190823100432_tile_2374.tif,1.0,595407.2432670542,5752250.6343526915,8
20190823160351_20190823160645_tile_8192,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823160351_20190823160645_tile_8192.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823160351_20190823160645_tile_8192.tif,1.0,593397.5212651999,5752224.514240088,3
20190823090045_20190823090358_tile_1002,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823090045_20190823090358_tile_1002.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823090045_20190823090358_tile_1002.tif,0.0,595193.4241915769,5745935.250394781,7
20190823065021_20190823065333_tile_9160,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065021_20190823065333_tile_9160.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065021_20190823065333_tile_9160.tif,1.0,592862.3652519103,5749445.617029799,2
20190822082047_20190822082347_tile_4319,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822082047_20190822082347_tile_4319.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822082047_20190822082347_tile_4319.tif,1.0,592728.2148869712,5751017.986698652,2
20190804121331_20190804121610_tile_1644,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804121331_20190804121610_tile_1644.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804121331_20190804121610_tile_1644.tif,1.0,592131.3197652651,5752125.015628778,1
20190822143613_20190822143904_tile_4910,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822143613_20190822143904_tile_4910.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822143613_20190822143904_tile_4910.tif,0.0,593017.4354389203,5749261.819825863,3
20190823124221_20190823124528_tile_9872,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124221_20190823124528_tile_9872.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124221_20190823124528_tile_9872.tif,1.0,593596.2772362784,5750059.001425791,4
20190823094552_20190823094850_tile_10603,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823094552_20190823094850_tile_10603.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823094552_20190823094850_tile_10603.tif,0.0,595842.4384912341,5748541.05865839,9
20190823082625_20190823082938_tile_440,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823082625_20190823082938_tile_440.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823082625_20190823082938_tile_440.tif,1.0,592511.8893917414,5751167.751244683,1
20190823160819_20190823161113_tile_11041,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823160819_20190823161113_tile_11041.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823160819_20190823161113_tile_11041.tif,0.0,595411.8236041376,5749614.534680076,8
20190823143529_20190823143813_tile_4441,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823143529_20190823143813_tile_4441.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823143529_20190823143813_tile_4441.tif,0.0,596032.6207620242,5748540.387381743,9
