id,fold,onborder
20190823145732_20190823150016_tile_7325,1,False
20190822073257_20190822073557_tile_2431,1,False
20190823075755_20190823080053_tile_10759,1,False
20190822094509_20190822094813_tile_168,1,False
20190804124148_20190804124417_tile_1319,1,False
20190804144353_20190804144627_tile_9919,1,False
20190822134835_20190822135131_tile_4479,1,False
20190823094036_20190823094408_tile_10258,1,False
20190823083119_20190823083425_tile_2082,1,False
20190823152057_20190823152354_tile_1266,1,False
20190804144353_20190804144627_tile_9925,1,False
20190823092528_20190823092835_tile_1201,1,False
20190822100953_20190822101249_tile_8844,1,False
20190822070143_20190822070439_tile_7119,1,False
20190823131744_20190823132104_tile_3503,1,False
20190823065021_20190823065333_tile_9163,1,False
20190823155824_20190823160121_tile_4547,1,False
20190804120805_20190804121023_tile_6206,1,False
20190823065938_20190823070236_tile_2137,1,False
20190822134835_20190822135131_tile_4477,1,False
20190823065505_20190823065800_tile_385,1,False
20190822091156_20190822091502_tile_118,1,False
20190823065505_20190823065800_tile_388,1,False
20190823144849_20190823145144_tile_3281,1,False
20190823095600_20190823095931_tile_10977,1,False
20190823153502_20190823153756_tile_3826,1,False
20190823142603_20190823142913_tile_3562,1,False
20190804135332_20190804135556_tile_7164,1,False
20190822162621_20190822162906_tile_5653,1,False
20190804120805_20190804121023_tile_6212,1,False
20190822095638_20190822095937_tile_7435,1,False
20190822071025_20190822071321_tile_720,1,False
20190822143613_20190822143904_tile_4913,1,False
20190823132244_20190823132535_tile_2801,1,False
20190823083559_20190823083940_tile_5939,1,False
20190823091132_20190823091448_tile_7914,1,False
20190822065241_20190822065541_tile_2562,1,False
20190822071924_20190822072224_tile_8641,1,False
20190823091132_20190823091448_tile_7913,1,False
20190823124221_20190823124528_tile_9868,1,False
20190822134328_20190822134645_tile_7057,1,False
20190804115720_20190804115941_tile_9548,1,False
20190804133131_20190804133356_tile_781,1,False
20190822155125_20190822155355_tile_7380,1,False
20190822090458_20190822090745_tile_6615,1,False
20190823131240_20190823131533_tile_7547,1,False
20190822101929_20190822102224_tile_10365,1,False
20190823083559_20190823083940_tile_5925,1,False
20190823130736_20190823131054_tile_4272,1,False
20190822150641_20190822150929_tile_9978,1,False
20190823153931_20190823154211_tile_6407,1,False
20190804144353_20190804144627_tile_9937,1,False
20190822161837_20190822162134_tile_1602,1,False
20190822100114_20190822100413_tile_663,1,False
20190823153502_20190823153756_tile_3828,1,False
20190823071743_20190823072036_tile_2637,1,False
20190822160239_20190822160529_tile_3898,1,False
20190823152527_20190823152847_tile_5807,1,False
20190823143102_20190823143400_tile_5995,1,False
20190823155824_20190823160121_tile_4551,1,False
20190822102427_20190822102736_tile_6107,1,False
20190804140510_20190804140727_tile_4698,1,False
20190822153149_20190822153444_tile_1048,1,False
20190823132244_20190823132535_tile_2805,1,False
20190823131744_20190823132104_tile_3502,1,False
20190822072817_20190822073109_tile_10145,1,False
20190804113009_20190804113242_tile_4804,1,False
20190823152527_20190823152847_tile_5821,1,False
20190804132031_20190804132301_tile_9493,1,False
20190804142736_20190804142950_tile_1162,1,False
20190823152527_20190823152847_tile_5813,1,False
20190822102956_20190822103254_tile_4103,1,False
20190804124749_20190804125033_tile_3672,1,False
20190822074720_20190822075013_tile_10026,1,False
20190822133830_20190822134118_tile_3775,1,False
20190822133333_20190822133635_tile_7760,1,False
20190822100953_20190822101249_tile_8842,1,False
20190823074026_20190823074323_tile_2199,1,False
20190823132244_20190823132535_tile_2803,1,False
20190822085638_20190822085935_tile_10650,1,False
20190822085638_20190822085935_tile_10645,1,False
20190823162315_20190823162606_tile_7861,1,False
20190804134228_20190804134450_tile_1874,1,False
20190823072627_20190823072925_tile_10489,1,False
20190822072817_20190822073109_tile_10143,1,False
20190804114132_20190804114404_tile_10819,1,False
20190822164803_20190822165101_tile_4216,1,False
20190823145306_20190823145612_tile_7222,1,False
20190822142505_20190822142747_tile_6838,1,False
20190823082625_20190823082938_tile_436,1,False
20190822074237_20190822074521_tile_4753,1,False
20190822065241_20190822065541_tile_2564,1,False
20190823124221_20190823124528_tile_9871,1,False
20190822145028_20190822145325_tile_9228,1,False
20190804133131_20190804133356_tile_778,1,False
20190823135623_20190823135909_tile_1116,1,False
20190823124221_20190823124528_tile_9866,1,False
20190823143529_20190823143813_tile_4438,1,False
20190822093113_20190822093410_tile_497,1,False
20190822075657_20190822080002_tile_10713,1,False
20190822161837_20190822162134_tile_1598,1,False
20190823143102_20190823143400_tile_5987,1,False
20190823070415_20190823070716_tile_6367,1,False
20190822160641_20190822160923_tile_4050,1,False
20190823081648_20190823081959_tile_4855,1,False
20190822141600_20190822141831_tile_8902,1,False
20190823071743_20190823072036_tile_2628,1,False
20190822133333_20190822133635_tile_7759,1,False
20190823082625_20190823082938_tile_450,1,False
20190822153931_20190822154218_tile_4589,1,False
20190804115211_20190804115445_tile_8026,1,False
20190823160819_20190823161113_tile_11027,1,False
20190823141123_20190823141407_tile_3127,1,False
20190804114132_20190804114404_tile_10823,1,False
20190823073047_20190823073350_tile_7981,1,False
20190823084056_20190823084400_tile_3449,1,False
20190823100116_20190823100432_tile_2374,1,False
20190823065021_20190823065333_tile_9173,1,False
20190823152527_20190823152847_tile_5812,1,False
20190822094509_20190822094813_tile_164,1,False
20190823071743_20190823072036_tile_2624,1,False
20190804141608_20190804141830_tile_5331,1,False
20190804135937_20190804140208_tile_6568,1,False
20190823145306_20190823145612_tile_7211,1,False
20190822162246_20190822162529_tile_7643,1,False
20190822091156_20190822091502_tile_105,1,False
20190822093113_20190822093410_tile_514,1,False
20190823130736_20190823131054_tile_4269,1,False
20190823151153_20190823151440_tile_6053,1,False
20190823143102_20190823143400_tile_5985,1,False
20190804114647_20190804114904_tile_6257,1,False
20190822153149_20190822153444_tile_1060,1,False
20190823142111_20190823142355_tile_3945,1,False
20190823132244_20190823132535_tile_2792,1,False
20190822102427_20190822102736_tile_6099,1,False
20190822085151_20190822085445_tile_562,1,False
20190822100953_20190822101249_tile_8849,1,False
20190823143529_20190823143813_tile_4428,1,False
20190822162621_20190822162906_tile_5661,1,False
20190822160239_20190822160529_tile_3887,1,False
20190822145832_20190822150114_tile_9594,1,False
20190804144353_20190804144627_tile_9920,1,False
20190823074026_20190823074323_tile_2209,1,False
20190822075657_20190822080002_tile_10715,1,False
20190823075318_20190823075613_tile_5282,1,False
20190823073047_20190823073350_tile_7984,1,False
20190823082145_20190823082444_tile_7821,1,False
20190823073047_20190823073350_tile_7978,1,False
20190804133131_20190804133356_tile_774,1,False
20190822070143_20190822070439_tile_7101,1,False
20190822152355_20190822152652_tile_4001,1,False
20190823134629_20190823134924_tile_8240,1,False
20190822102956_20190822103254_tile_4098,1,False
20190822160641_20190822160923_tile_4055,1,False
20190822101929_20190822102224_tile_10379,1,False
20190804114647_20190804114904_tile_6252,1,False
20190822074237_20190822074521_tile_4751,1,False
20190823125228_20190823125530_tile_8586,1,False
20190823153025_20190823153316_tile_5070,1,False
20190804121908_20190804122131_tile_6672,1,False
20190823094036_20190823094408_tile_10267,1,False
20190823130736_20190823131054_tile_4276,1,False
20190822152355_20190822152652_tile_3987,1,False
20190822071924_20190822072224_tile_8632,1,False
20190823132244_20190823132535_tile_2786,1,False
20190822143107_20190822143418_tile_1536,1,False
20190822075657_20190822080002_tile_10707,1,False
20190823074455_20190823074758_tile_10204,1,False
20190822141103_20190822141406_tile_4964,1,False
20190822074237_20190822074521_tile_4749,1,False
20190822162246_20190822162529_tile_7652,1,False
20190822102956_20190822103254_tile_4097,1,False
20190823084527_20190823084841_tile_10534,1,False
20190822163425_20190822163708_tile_6314,1,False
20190823142111_20190823142355_tile_3946,1,False
20190823073526_20190823073827_tile_7500,1,False
20190804124749_20190804125033_tile_3671,1,False
20190823155824_20190823160121_tile_4545,1,False
20190804133131_20190804133356_tile_788,1,False
20190804123547_20190804123823_tile_6159,1,False
20190823074455_20190823074758_tile_10205,1,False
20190823092528_20190823092835_tile_1210,1,False
20190823091132_20190823091448_tile_7926,1,False
20190822073746_20190822074042_tile_5386,1,False
20190822151523_20190822151826_tile_2897,1,False
20190804140510_20190804140727_tile_4700,1,False
20190822151523_20190822151826_tile_2903,1,False
20190822151523_20190822151826_tile_2904,1,False
20190823153502_20190823153756_tile_3839,1,False
20190823142111_20190823142355_tile_3951,1,False
20190823092528_20190823092835_tile_1204,1,False
20190804121908_20190804122131_tile_6666,1,False
20190823133754_20190823134101_tile_273,1,False
20190822143613_20190822143904_tile_4924,1,False
20190823082145_20190823082444_tile_7823,1,False
20190822163021_20190822163304_tile_8467,1,False
20190823074026_20190823074323_tile_2212,1,False
20190822084226_20190822084526_tile_3226,1,False
20190823083559_20190823083940_tile_5938,1,False
20190822093113_20190822093410_tile_498,1,False
20190822091719_20190822092011_tile_9709,1,False
20190822085638_20190822085935_tile_10659,1,False
20190822073257_20190822073557_tile_2415,1,False
20190823123717_20190823124038_tile_2681,1,False
20190823141628_20190823141922_tile_8731,1,False
20190823094036_20190823094408_tile_10250,1,False
20190823095034_20190823095347_tile_1823,1,False
20190823073047_20190823073350_tile_7988,1,False
20190823161251_20190823161546_tile_8313,1,False
20190823145306_20190823145612_tile_7225,1,False
20190823075755_20190823080053_tile_10757,1,False
20190823074026_20190823074323_tile_2205,1,False
20190822135802_20190822140055_tile_1759,1,False
20190823075318_20190823075613_tile_5281,1,False
20190804134228_20190804134450_tile_1872,1,False
20190822071025_20190822071321_tile_717,1,False
20190823065021_20190823065333_tile_9154,1,False
20190823094036_20190823094408_tile_10256,1,False
20190823075318_20190823075613_tile_5277,1,False
20190823140636_20190823140937_tile_10428,1,False
20190822101929_20190822102224_tile_10374,1,False
20190822071025_20190822071321_tile_736,1,False
20190822071025_20190822071321_tile_726,1,False
20190823095600_20190823095931_tile_10971,1,False
20190823151153_20190823151440_tile_6050,1,False
20190823093023_20190823093332_tile_8955,1,False
20190804120805_20190804121023_tile_6204,1,False
20190823155824_20190823160121_tile_4533,1,False
20190804122434_20190804122704_tile_6465,1,False
20190804135937_20190804140208_tile_6560,1,False
20190822162621_20190822162906_tile_5665,1,False
20190822094509_20190822094813_tile_166,1,False
20190823153931_20190823154211_tile_6423,1,False
20190822081617_20190822081907_tile_9810,1,False
20190823070415_20190823070716_tile_6358,1,False
20190804141608_20190804141830_tile_5335,1,False
20190822141600_20190822141831_tile_8899,1,False
20190804143251_20190804143533_tile_331,1,False
20190822095638_20190822095937_tile_7434,1,False
20190823100116_20190823100432_tile_2372,1,False
20190822095638_20190822095937_tile_7428,1,False
20190804122434_20190804122704_tile_6464,1,False
20190822153149_20190822153444_tile_1046,1,False
20190822100953_20190822101249_tile_8845,1,False
20190804123547_20190804123823_tile_6165,1,False
20190822075219_20190822075510_tile_8134,1,False
20190823085011_20190823085317_tile_6940,1,False
20190822092149_20190822092450_tile_1701,1,False
20190822074720_20190822075013_tile_10044,1,False
20190822154658_20190822154950_tile_9393,1,False
20190804130422_20190804130643_tile_3172,1,False
20190823151153_20190823151440_tile_6055,1,False
20190823084527_20190823084841_tile_10537,1,False
20190822095638_20190822095937_tile_7441,1,False
20190804130928_20190804131204_tile_5128,1,False
20190823095600_20190823095931_tile_10981,1,False
20190823093548_20190823093858_tile_5506,1,False
20190823070853_20190823071152_tile_2033,1,False
20190823154802_20190823155103_tile_9761,1,False
20190822145028_20190822145325_tile_9218,1,False
20190804111224_20190804111453_tile_8683,1,False
20190823145732_20190823150016_tile_7333,1,False
20190823090045_20190823090358_tile_999,1,False
20190822150221_20190822150509_tile_8520,1,False
20190822141600_20190822141831_tile_8898,1,False
20190823130736_20190823131054_tile_4280,1,False
20190822073257_20190822073557_tile_2426,1,False
20190823151153_20190823151440_tile_6058,1,False
20190804125251_20190804125541_tile_6893,1,False
20190804124749_20190804125033_tile_3679,1,False
20190804125251_20190804125541_tile_6887,1,False
20190822153931_20190822154218_tile_4605,1,False
20190804124148_20190804124417_tile_1327,1,False
20190823094552_20190823094850_tile_10595,1,False
20190822143613_20190822143904_tile_4919,1,False
20190823091132_20190823091448_tile_7917,1,False
20190823082145_20190823082444_tile_7820,1,False
20190822144046_20190822144338_tile_1477,1,False
20190822070610_20190822070846_tile_3724,1,False
20190823125228_20190823125530_tile_8567,1,False
20190823142111_20190823142355_tile_3937,1,False
20190804120805_20190804121023_tile_6211,1,False
20190823133754_20190823134101_tile_281,1,False
20190823144849_20190823145144_tile_3277,1,False
20190823065938_20190823070236_tile_2143,1,False
20190822073746_20190822074042_tile_5388,1,False
20190822072817_20190822073109_tile_10135,1,False
20190822071501_20190822071737_tile_6726,1,False
20190823083559_20190823083940_tile_5937,1,False
20190804132547_20190804132826_tile_10867,1,False
20190823131744_20190823132104_tile_3506,1,False
20190822090458_20190822090745_tile_6620,1,False
20190823125732_20190823130048_tile_1933,1,False
20190822164304_20190822164613_tile_3383,1,False
20190804142736_20190804142950_tile_1153,1,False
20190823145306_20190823145612_tile_7220,1,False
20190823134629_20190823134924_tile_8253,1,False
20190823072207_20190823072458_tile_5757,1,False
20190804122434_20190804122704_tile_6460,1,False
20190822075219_20190822075510_tile_8129,1,False
20190804133131_20190804133356_tile_782,1,False
20190823125228_20190823125530_tile_8573,1,False
20190804134228_20190804134450_tile_1863,1,False
20190822162246_20190822162529_tile_7651,1,False
20190823143102_20190823143400_tile_5989,1,False
20190823131744_20190823132104_tile_3515,1,False
20190822152355_20190822152652_tile_3999,1,False
20190822144046_20190822144338_tile_1489,1,False
20190822084703_20190822085003_tile_1366,1,False
20190822073746_20190822074042_tile_5374,1,False
20190823123151_20190823123459_tile_2307,1,False
20190804114647_20190804114904_tile_6251,1,False
20190823162315_20190823162606_tile_7873,1,False
20190823153502_20190823153756_tile_3825,1,False
20190804143846_20190804144102_tile_5702,1,False
20190822134328_20190822134645_tile_7059,1,False
20190822072817_20190822073109_tile_10134,1,False
20190804113009_20190804113242_tile_4811,1,False
20190823100116_20190823100432_tile_2376,1,False
20190823092528_20190823092835_tile_1208,1,False
20190822085151_20190822085445_tile_555,1,False
20190804130928_20190804131204_tile_5141,1,False
20190822151944_20190822152215_tile_7008,1,False
20190823153502_20190823153756_tile_3840,1,False
20190823085444_20190823085754_tile_945,1,False
20190823140636_20190823140937_tile_10423,1,False
20190822151523_20190822151826_tile_2910,1,False
20190822073257_20190822073557_tile_2432,1,False
20190822102427_20190822102736_tile_6093,1,False
20190823092528_20190823092835_tile_1209,1,False
20190823071743_20190823072036_tile_2626,1,False
20190822141103_20190822141406_tile_4962,1,False
20190823135623_20190823135909_tile_1113,1,False
20190822154325_20190822154559_tile_9332,1,False
20190823090045_20190823090358_tile_993,1,False
20190823073526_20190823073827_tile_7493,1,False
20190804143846_20190804144102_tile_5703,1,False
20190823072627_20190823072925_tile_10491,1,False
20190804142736_20190804142950_tile_1160,1,False
20190823090045_20190823090358_tile_989,1,False
20190823141123_20190823141407_tile_3117,1,False
20190822164304_20190822164613_tile_3387,1,False
20190822101929_20190822102224_tile_10369,1,False
20190823083119_20190823083425_tile_2086,1,False
20190822083256_20190822083600_tile_10916,1,False
20190804124148_20190804124417_tile_1316,1,False
20190822152811_20190822153054_tile_13,1,False
20190823161806_20190823162129_tile_2735,1,False
20190822080619_20190822080931_tile_222,1,False
20190823161251_20190823161546_tile_8301,1,False
20190822071924_20190822072224_tile_8636,1,False
20190823131240_20190823131533_tile_7550,1,False
20190823161806_20190823162129_tile_2740,1,False
20190822142017_20190822142316_tile_9275,1,False
20190823091635_20190823091951_tile_8793,1,False
20190823124735_20190823125042_tile_2253,1,False
20190823142603_20190823142913_tile_3565,1,False
20190823095600_20190823095931_tile_10982,1,False
20190822150221_20190822150509_tile_8519,1,False
20190822160641_20190822160923_tile_4041,1,False
20190822161045_20190822161339_tile_2485,1,False
20190823144849_20190823145144_tile_3287,1,False
20190823070853_20190823071152_tile_2041,1,False
20190823130736_20190823131054_tile_4264,1,False
20190822100953_20190822101249_tile_8850,1,False
20190823091635_20190823091951_tile_8788,1,False
20190804113605_20190804113825_tile_9003,1,False
20190823070415_20190823070716_tile_6355,1,False
20190823141628_20190823141922_tile_8743,1,False
20190804133131_20190804133356_tile_784,1,False
20190822134328_20190822134645_tile_7049,1,False
20190823145306_20190823145612_tile_7216,1,False
20190822100953_20190822101249_tile_8843,1,False
20190823090554_20190823090904_tile_5017,1,False
20190822075219_20190822075510_tile_8142,1,False
20190804113009_20190804113242_tile_4809,1,False
20190822133333_20190822133635_tile_7754,1,False
20190804134228_20190804134450_tile_1867,1,False
20190823153502_20190823153756_tile_3834,1,False
20190822163834_20190822164115_tile_7701,1,False
20190804123547_20190804123823_tile_6154,1,False
20190823154802_20190823155103_tile_9758,1,False
20190823124735_20190823125042_tile_2251,1,False
20190804123547_20190804123823_tile_6149,1,False
20190804132031_20190804132301_tile_9504,1,False
20190823134629_20190823134924_tile_8259,1,False
20190804121331_20190804121610_tile_1646,1,False
20190823095034_20190823095347_tile_1820,1,False
20190823094552_20190823094850_tile_10594,1,False
20190822095638_20190822095937_tile_7438,1,False
20190804121908_20190804122131_tile_6664,1,False
20190822144046_20190822144338_tile_1483,1,False
20190823070415_20190823070716_tile_6356,1,False
20190822090458_20190822090745_tile_6621,1,False
20190822102427_20190822102736_tile_6098,1,False
20190822160239_20190822160529_tile_3893,1,False
20190823144405_20190823144711_tile_3339,1,False
20190822095638_20190822095937_tile_7425,1,False
20190822155902_20190822160145_tile_884,1,False
20190823124735_20190823125042_tile_2249,1,False
20190822164803_20190822165101_tile_4218,1,False
20190823123717_20190823124038_tile_2682,1,False
20190823125228_20190823125530_tile_8571,1,False
20190822145028_20190822145325_tile_9213,1,False
20190822083256_20190822083600_tile_10926,1,False
20190823065505_20190823065800_tile_386,1,False
20190822133830_20190822134118_tile_3780,1,False
20190823080717_20190823081024_tile_3059,1,False
20190823094036_20190823094408_tile_10259,1,False
20190823162315_20190823162606_tile_7867,1,False
20190823152057_20190823152354_tile_1258,1,False
20190823084056_20190823084400_tile_3456,1,False
20190804115211_20190804115445_tile_8039,1,False
20190822151944_20190822152215_tile_6998,1,False
20190804133705_20190804133940_tile_5544,1,False
20190822093113_20190822093410_tile_509,1,False
20190823142603_20190823142913_tile_3556,1,False
20190823125228_20190823125530_tile_8584,1,False
20190822153149_20190822153444_tile_1055,1,False
20190823144849_20190823145144_tile_3289,1,False
20190823123717_20190823124038_tile_2686,1,False
20190823100628_20190823100943_tile_5439,1,False
20190822144046_20190822144338_tile_1491,1,False
20190804143251_20190804143533_tile_327,1,False
20190804120805_20190804121023_tile_6214,1,False
20190823135139_20190823135448_tile_1434,1,False
20190804132031_20190804132301_tile_9505,1,False
20190822154325_20190822154559_tile_9338,1,False
20190822153149_20190822153444_tile_1049,1,False
20190822163834_20190822164115_tile_7703,1,False
20190804111224_20190804111453_tile_8695,1,False
20190822142505_20190822142747_tile_6827,1,False
20190804121908_20190804122131_tile_6669,1,False
20190823090554_20190823090904_tile_5021,1,False
20190823093023_20190823093332_tile_8949,1,False
20190804143251_20190804143533_tile_335,1,False
20190823144405_20190823144711_tile_3333,1,False
20190823100628_20190823100943_tile_5435,1,False
20190804121908_20190804122131_tile_6671,1,False
20190823160351_20190823160645_tile_8184,1,False
20190823141628_20190823141922_tile_8733,1,False
20190823144002_20190823144238_tile_10090,1,False
20190822163021_20190822163304_tile_8469,1,False
20190822101452_20190822101748_tile_4371,1,False
20190823133754_20190823134101_tile_274,1,False
20190823145306_20190823145612_tile_7224,1,False
20190822151944_20190822152215_tile_7001,1,False
20190822155502_20190822155747_tile_4641,1,False
20190822101929_20190822102224_tile_10377,1,False
20190822081617_20190822081907_tile_9817,1,False
20190822155502_20190822155747_tile_4651,1,False
20190823145732_20190823150016_tile_7319,1,False
20190823152057_20190823152354_tile_1264,1,False
20190804141608_20190804141830_tile_5324,1,False
20190823090045_20190823090358_tile_995,1,False
20190823095600_20190823095931_tile_10984,1,False
20190804135332_20190804135556_tile_7169,1,False
20190822082538_20190822082826_tile_4152,1,False
20190823153931_20190823154211_tile_6417,1,False
20190822071501_20190822071737_tile_6728,1,False
20190823161251_20190823161546_tile_8311,1,False
20190822092149_20190822092450_tile_1703,1,False
20190822163834_20190822164115_tile_7712,1,False
20190823093023_20190823093332_tile_8947,1,False
20190822085638_20190822085935_tile_10641,1,False
20190822080151_20190822080440_tile_618,1,False
20190822163425_20190822163708_tile_6309,1,False
20190823100116_20190823100432_tile_2360,1,False
20190822151523_20190822151826_tile_2912,1,False
20190823131240_20190823131533_tile_7542,1,False
20190822075657_20190822080002_tile_10716,1,False
20190823071743_20190823072036_tile_2634,1,False
20190823080230_20190823080526_tile_1977,1,False
20190804132547_20190804132826_tile_10873,1,False
20190823091132_20190823091448_tile_7920,1,False
20190823161251_20190823161546_tile_8295,1,False
20190822091156_20190822091502_tile_110,1,False
20190823100628_20190823100943_tile_5431,1,False
20190822164304_20190822164613_tile_3386,1,False
20190823074455_20190823074758_tile_10195,1,False
20190822090458_20190822090745_tile_6607,1,False
20190804142736_20190804142950_tile_1151,1,False
20190823075318_20190823075613_tile_5275,1,False
20190804132547_20190804132826_tile_10878,1,False
20190804141038_20190804141312_tile_9056,1,False
20190823074455_20190823074758_tile_10187,1,False
20190822145832_20190822150114_tile_9603,1,False
20190823070415_20190823070716_tile_6354,1,False
20190822101452_20190822101748_tile_4378,1,False
20190822071025_20190822071321_tile_733,1,False
20190823131240_20190823131533_tile_7539,1,False
20190823073047_20190823073350_tile_7976,1,False
20190822153931_20190822154218_tile_4607,1,False
20190822134835_20190822135131_tile_4488,1,False
20190822141600_20190822141831_tile_8895,1,False
20190823161806_20190823162129_tile_2738,1,False
20190823100628_20190823100943_tile_5447,1,False
20190822163834_20190822164115_tile_7714,1,False
20190822100953_20190822101249_tile_8841,1,False
20190822080619_20190822080931_tile_224,1,False
20190823144849_20190823145144_tile_3288,1,False
20190822093113_20190822093410_tile_496,1,False
20190822101929_20190822102224_tile_10370,1,False
20190822075657_20190822080002_tile_10712,1,False
20190823073047_20190823073350_tile_7979,1,False
20190822162621_20190822162906_tile_5652,1,False
20190822080619_20190822080931_tile_215,1,False
20190823142111_20190823142355_tile_3936,1,False
20190822163425_20190822163708_tile_6304,1,False
20190822150221_20190822150509_tile_8514,1,False
20190804130928_20190804131204_tile_5130,1,False
20190804130422_20190804130643_tile_3176,1,False
20190823153025_20190823153316_tile_5080,1,False
20190823143529_20190823143813_tile_4440,1,False
20190823101748_20190823102106_tile_9441,1,False
20190823072627_20190823072925_tile_10475,1,False
20190823143529_20190823143813_tile_4441,1,False
20190804115720_20190804115941_tile_9545,1,False
20190804133705_20190804133940_tile_5560,1,False
20190822085151_20190822085445_tile_563,1,False
20190804141608_20190804141830_tile_5326,1,False
20190823090554_20190823090904_tile_5016,1,False
20190823135623_20190823135909_tile_1111,1,False
20190822071025_20190822071321_tile_735,1,False
20190823080717_20190823081024_tile_3071,1,False
20190822163425_20190822163708_tile_6315,1,False
20190822155125_20190822155355_tile_7371,1,False
20190823081648_20190823081959_tile_4852,1,False
20190822142505_20190822142747_tile_6833,1,False
20190804142149_20190804142420_tile_9109,1,False
20190822150221_20190822150509_tile_8515,1,False
20190823100628_20190823100943_tile_5442,1,False
20190804120805_20190804121023_tile_6203,1,False
20190823074026_20190823074323_tile_2211,1,False
20190804120223_20190804120456_tile_69,1,False
20190823124221_20190823124528_tile_9863,1,False
20190823140636_20190823140937_tile_10426,1,False
20190804144353_20190804144627_tile_9933,1,False
20190822145028_20190822145325_tile_9232,1,False
20190823082145_20190823082444_tile_7811,1,False
20190822090458_20190822090745_tile_6614,1,False
20190823094036_20190823094408_tile_10251,1,False
20190822154658_20190822154950_tile_9377,1,False
20190822074720_20190822075013_tile_10027,1,False
20190804124749_20190804125033_tile_3674,1,False
20190823065021_20190823065333_tile_9168,1,False
20190804134228_20190804134450_tile_1864,1,False
20190822161045_20190822161339_tile_2472,1,False
20190822094509_20190822094813_tile_177,1,False
20190822163021_20190822163304_tile_8473,1,False
20190822164803_20190822165101_tile_4217,1,False
20190823070415_20190823070716_tile_6369,1,False
20190823131744_20190823132104_tile_3511,1,False
20190823084056_20190823084400_tile_3459,1,False
20190822085151_20190822085445_tile_553,1,False
20190823085011_20190823085317_tile_6947,1,False
20190823100628_20190823100943_tile_5450,1,False
20190822071501_20190822071737_tile_6725,1,False
20190823160819_20190823161113_tile_11032,1,False
20190823153025_20190823153316_tile_5073,1,False
20190823142603_20190823142913_tile_3554,1,False
20190823074455_20190823074758_tile_10201,1,False
20190822084703_20190822085003_tile_1367,1,False
20190823101134_20190823101448_tile_2855,1,False
20190822071025_20190822071321_tile_728,1,False
20190822080151_20190822080440_tile_608,1,False
20190822135802_20190822140055_tile_1754,1,False
20190804120223_20190804120456_tile_58,1,False
20190822084703_20190822085003_tile_1380,1,False
20190804113009_20190804113242_tile_4800,1,False
20190804124749_20190804125033_tile_3663,1,False
20190804130422_20190804130643_tile_3182,1,False
20190804142149_20190804142420_tile_9112,1,False
20190823093548_20190823093858_tile_5494,1,False
20190822164304_20190822164613_tile_3391,1,False
20190804132547_20190804132826_tile_10864,1,False
20190822161837_20190822162134_tile_1599,1,False
20190822153558_20190822153835_tile_2537,1,False
20190823125228_20190823125530_tile_8581,1,False
20190823144405_20190823144711_tile_3327,1,False
20190823160351_20190823160645_tile_8188,1,False
20190822100114_20190822100413_tile_676,1,False
20190822153149_20190822153444_tile_1054,1,False
20190823082625_20190823082938_tile_441,1,False
20190823065021_20190823065333_tile_9156,1,False
20190804132031_20190804132301_tile_9492,1,False
20190804141608_20190804141830_tile_5329,1,False
20190823091132_20190823091448_tile_7915,1,False
20190822143107_20190822143418_tile_1534,1,False
20190822163834_20190822164115_tile_7698,1,False
20190823135139_20190823135448_tile_1427,1,False
20190823124735_20190823125042_tile_2250,1,False
20190822133333_20190822133635_tile_7765,1,False
20190804133705_20190804133940_tile_5548,1,False
20190822074720_20190822075013_tile_10040,1,False
20190823162315_20190823162606_tile_7863,1,False
20190823143529_20190823143813_tile_4434,1,False
20190823074455_20190823074758_tile_10193,1,False
20190804143846_20190804144102_tile_5707,1,False
20190822143613_20190822143904_tile_4914,1,False
20190804114647_20190804114904_tile_6260,1,False
20190823071331_20190823071608_tile_840,1,False
20190822162621_20190822162906_tile_5656,1,False
20190823075755_20190823080053_tile_10770,1,False
20190822153149_20190822153444_tile_1058,1,False
20190822100114_20190822100413_tile_669,1,False
20190804133705_20190804133940_tile_5547,1,False
20190822153558_20190822153835_tile_2532,1,False
20190822081617_20190822081907_tile_9814,1,False
20190822065241_20190822065541_tile_2565,1,False
20190823160351_20190823160645_tile_8189,1,False
20190822155502_20190822155747_tile_4652,1,False
20190822163834_20190822164115_tile_7697,1,False
20190823153025_20190823153316_tile_5074,1,False
20190804135937_20190804140208_tile_6570,1,False
20190823131240_20190823131533_tile_7538,1,False
20190804130422_20190804130643_tile_3167,1,False
20190823082145_20190823082444_tile_7810,1,False
20190823131240_20190823131533_tile_7549,1,False
20190823124735_20190823125042_tile_2265,1,False
20190823065021_20190823065333_tile_9166,1,False
20190804113009_20190804113242_tile_4797,1,False
20190822160641_20190822160923_tile_4047,1,False
20190822163425_20190822163708_tile_6299,1,False
20190823094552_20190823094850_tile_10592,1,False
20190823145306_20190823145612_tile_7223,1,False
20190823091635_20190823091951_tile_8797,1,False
20190823152057_20190823152354_tile_1261,1,False
20190804142149_20190804142420_tile_9104,1,False
20190822134328_20190822134645_tile_7053,1,False
20190822094509_20190822094813_tile_179,1,False
20190822144546_20190822144829_tile_7591,1,False
20190823093548_20190823093858_tile_5503,1,False
20190804145216_20190804145445_tile_6513,1,False
20190804115211_20190804115445_tile_8025,1,False
20190822143613_20190822143904_tile_4912,1,False
20190823144002_20190823144238_tile_10081,1,False
20190822094025_20190822094322_tile_5862,1,False
